"","YEAR_CD","YM_CD","SD_NM","SIGUNGU_NM","DONG_CD","DONG_NM","MK_NUM","SMK_NUM","OP_MK_NUM","CLS_MK_NUM","FRC_MK_NUM","OP_RATE","CLS_RATE","DT","IN","OUT","PARKING"
"192",2021,202112,"서울","마포구",11440630,"신수동",546,616,26,17,70,0.0476190476190476,0.0311355311355311,29274,3111,3681,875
"193",2021,202112,"서울","마포구",11440655,"서강동",1310,1439,80,56,129,0.0610687022900763,0.0427480916030534,17655,4514,4149,2818
"194",2021,202112,"서울","마포구",11440660,"서교동",11643,13196,576,543,1553,0.0494717856222623,0.0466374645709869,16090,5455,5669,1204
"195",2021,202112,"서울","마포구",11440680,"합정동",2059,2401,91,80,342,0.0441962117532783,0.0388538125303545,10261,2921,3394,741
"196",2021,202112,"서울","마포구",11440690,"망원1동",1426,1515,86,72,89,0.0603085553997195,0.0504908835904628,18010,2874,3514,615
"197",2021,202112,"서울","마포구",11440700,"망원2동",739,898,43,27,159,0.0581867388362652,0.0365358592692828,28006,2387,2737,151
"198",2021,202112,"서울","마포구",11440710,"연남동",605,614,40,20,9,0.0661157024793388,0.0330578512396694,24842,2877,3396,1253
"199",2021,202112,"서울","마포구",11440720,"성산1동",757,837,31,18,80,0.0409511228533686,0.023778071334214,24058,2989,3266,262
"200",2021,202112,"서울","마포구",11440730,"성산2동",548,713,35,25,165,0.0638686131386861,0.0456204379562044,19280,5529,6159,330
"201",2021,202112,"서울","마포구",11440740,"상암동",2184,2787,126,96,603,0.0576923076923077,0.043956043956044,3747,3881,4333,1233
"202",2021,202112,"서울","서대문구",11410520,"천연동",243,300,10,10,57,0.0411522633744856,0.0411522633744856,17896,2126,2555,247
"203",2021,202112,"서울","서대문구",11410555,"북아현동",206,236,5,5,30,0.0242718446601942,0.0242718446601942,35296,2284,2860,270
"204",2021,202112,"서울","서대문구",11410565,"충현동",730,854,37,25,124,0.0506849315068493,0.0342465753424658,18536,2926,3025,876
"205",2021,202112,"서울","서대문구",11410585,"신촌동",5291,6422,206,227,1131,0.0389340389340389,0.0429030429030429,9034,6664,5957,1302
"206",2021,202112,"서울","서대문구",11410615,"연희동",1381,1535,69,48,154,0.0499637943519189,0.0347574221578566,12372,5492,6499,2556
"207",2021,202112,"서울","서대문구",11410620,"홍제1동",653,836,27,28,183,0.0413476263399694,0.0428790199081164,19454,2891,3359,703
"208",2021,202112,"서울","서대문구",11410640,"홍제3동",709,822,32,36,113,0.0451339915373766,0.0507757404795487,19109,1650,1945,516
"209",2021,202112,"서울","서대문구",11410660,"홍은1동",274,328,11,8,54,0.0401459854014599,0.0291970802919708,14515,2604,2736,362
"210",2021,202112,"서울","서대문구",11410685,"홍은2동",674,829,30,20,155,0.0445103857566766,0.029673590504451,13215,3552,3840,1413
"211",2021,202112,"서울","서대문구",11410690,"남가좌1동",254,289,7,8,35,0.0275590551181102,0.031496062992126,30641,1682,2037,75
"212",2021,202112,"서울","서대문구",11410700,"남가좌2동",666,801,30,24,135,0.045045045045045,0.036036036036036,40009,3814,3930,885
"213",2021,202112,"서울","서대문구",11410710,"북가좌1동",99,115,13,5,16,0.131313131313131,0.0505050505050505,32947,1848,2205,353
"214",2021,202112,"서울","서대문구",11410720,"북가좌2동",555,661,33,27,106,0.0594594594594595,0.0486486486486487,37968,3449,4215,1750
"215",2021,202112,"서울","서초구",11650510,"서초1동",3076,3881,144,109,805,0.046814044213264,0.0354356306892068,14585,3727,4169,994
"216",2021,202112,"서울","서초구",11650520,"서초2동",5217,6678,197,238,1461,0.0377611654207399,0.0456200881732797,21448,8616,3855,442
"217",2021,202112,"서울","서초구",11650530,"서초3동",2438,2952,86,81,514,0.0352748154224774,0.0332239540607055,11184,6241,5743,1211
"218",2021,202112,"서울","서초구",11650540,"잠원동",1837,2079,77,79,242,0.0419161676646707,0.0430048992923244,15310,3406,4847,580
"219",2021,202112,"서울","서초구",11650550,"반포본동",140,156,0,10,16,0,0.0714285714285714,1980,751,10467,13
"220",2021,202112,"서울","서초구",11650560,"반포1동",452,518,23,15,66,0.0508849557522124,0.0331858407079646,34815,7591,5451,765
"221",2021,202112,"서울","서초구",11650581,"반포4동",1783,2269,67,61,486,0.0375771172181716,0.03421200224341,13851,2916,3091,675
"222",2021,202112,"서울","서초구",11650590,"방배본동",907,1062,27,25,155,0.0297684674751929,0.0275633958103638,31467,3077,3178,685
"223",2021,202112,"서울","서초구",11650600,"방배1동",849,1148,38,41,299,0.0447585394581861,0.0482921083627797,24257,2827,3185,823
"224",2021,202112,"서울","서초구",11650610,"방배2동",1767,2176,63,73,409,0.0356536502546689,0.0413129598189021,10090,3108,3908,1143
"225",2021,202112,"서울","서초구",11650620,"방배3동",122,145,1,5,23,0.00819672131147541,0.040983606557377,7859,4154,6589,482
"226",2021,202112,"서울","서초구",11650621,"방배4동",924,1040,28,25,116,0.0303030303030303,0.0270562770562771,24303,3682,3884,1042
"227",2021,202112,"서울","서초구",11650651,"양재1동",1508,1731,59,55,223,0.0391246684350133,0.0364721485411141,7536,5236,6664,1319
"228",2021,202112,"서울","서초구",11650652,"양재2동",2305,2784,91,78,479,0.0394793926247288,0.0338394793926247,2921,3675,4203,1621
"229",2021,202112,"서울","서초구",11650660,"내곡동",124,128,5,1,4,0.0403225806451613,0.00806451612903226,1390,2447,2940,320
"230",2021,202112,"서울","성동구",11200520,"왕십리2동",248,291,9,13,43,0.0362903225806452,0.0524193548387097,41022,2154,2597,230
"231",2021,202112,"서울","성동구",11200535,"왕십리도선동",822,912,33,21,90,0.0401459854014599,0.0255474452554745,37375,3813,4313,363
"232",2021,202112,"서울","성동구",11200540,"마장동",646,720,23,13,74,0.0356037151702786,0.0201238390092879,21896,2901,3324,718
"233",2021,202112,"서울","성동구",11200550,"사근동",738,945,22,24,207,0.029810298102981,0.032520325203252,12277,3035,3019,488
"234",2021,202112,"서울","성동구",11200560,"행당1동",1185,1625,61,59,440,0.0514767932489451,0.049789029535865,24056,2148,2253,297
"235",2021,202112,"서울","성동구",11200580,"응봉동",50,58,3,2,8,0.06,0.04,27119,1662,2014,98
"236",2021,202112,"서울","성동구",11200590,"금호1가동",164,199,7,13,35,0.0426829268292683,0.0792682926829268,33293,1619,2047,80
"237",2021,202112,"서울","성동구",11200615,"금호2.3가동",464,549,22,20,85,0.0474137931034483,0.0431034482758621,35795,2534,3065,345
"238",2021,202112,"서울","성동구",11200620,"금호4가동",449,524,25,16,75,0.0556792873051225,0.0356347438752784,17205,1816,2164,137
"239",2021,202112,"서울","성동구",11200645,"옥수동",240,296,8,9,56,0.0333333333333333,0.0375,13561,3486,4043,142
"240",2021,202112,"서울","성동구",11200650,"성수1가1동",681,757,45,26,76,0.066079295154185,0.0381791483113069,8535,3118,3127,592
"241",2021,202112,"서울","성동구",11200660,"성수1가2동",1529,1770,111,65,241,0.0725964682799215,0.0425114453891432,14465,1792,2496,622
"242",2021,202112,"서울","성동구",11200670,"성수2가1동",1520,1651,86,52,131,0.0565789473684211,0.0342105263157895,13914,2120,2724,677
"243",2021,202112,"서울","성동구",11200690,"성수2가3동",1492,1827,102,85,335,0.0683646112600536,0.056970509383378,10665,1850,2261,729
"244",2021,202112,"서울","성동구",11200720,"송정동",219,231,8,8,12,0.0365296803652968,0.0365296803652968,14553,1442,1593,548
"245",2021,202112,"서울","성동구",11200790,"용답동",477,611,19,16,134,0.039832285115304,0.0335429769392034,5441,2069,2081,514
"246",2021,202112,"서울","성북구",11290525,"성북동",440,484,16,19,44,0.0363636363636364,0.0431818181818182,5953,2382,2608,1305
"247",2021,202112,"서울","성북구",11290555,"삼선동",1499,1724,62,50,225,0.0413609072715143,0.0333555703802535,25449,3191,3659,947
"248",2021,202112,"서울","성북구",11290575,"동선동",1911,2382,113,95,471,0.0591313448456306,0.0497121925693354,22075,3447,3472,940
"249",2021,202112,"서울","성북구",11290600,"안암동",1779,2174,84,76,395,0.0472175379426644,0.0427206295671726,12426,3416,3414,871
"250",2021,202112,"서울","성북구",11290610,"보문동",103,125,2,2,22,0.0194174757281553,0.0194174757281553,28154,2282,2541,611
"251",2021,202112,"서울","성북구",11290620,"정릉1동",319,362,13,10,43,0.0407523510971787,0.0313479623824451,41766,2304,2688,223
"252",2021,202112,"서울","성북구",11290630,"정릉2동",247,306,11,11,59,0.0445344129554656,0.0445344129554656,19887,2656,2960,661
"253",2021,202112,"서울","성북구",11290640,"정릉3동",556,644,22,19,88,0.039568345323741,0.0341726618705036,4369,2319,2623,743
"254",2021,202112,"서울","성북구",11290650,"정릉4동",274,337,13,18,63,0.0474452554744526,0.0656934306569343,8090,2622,3131,729
"255",2021,202112,"서울","성북구",11290660,"길음1동",272,316,10,11,44,0.0367647058823529,0.0404411764705882,45082,3395,4182,107
"256",2021,202112,"서울","성북구",11290685,"길음2동",130,154,7,6,24,0.0538461538461538,0.0461538461538462,28931,2504,2752,264
"257",2021,202112,"서울","성북구",11290705,"종암동",791,957,36,30,166,0.04551201011378,0.0379266750948167,27620,4069,4650,1157
"258",2021,202112,"서울","성북구",11290715,"월곡1동",676,776,49,26,100,0.0724852071005917,0.0384615384615385,32747,2528,2855,492
"259",2021,202112,"서울","성북구",11290725,"월곡2동",669,867,35,21,198,0.0523168908819133,0.031390134529148,14629,2807,3149,746
"260",2021,202112,"서울","성북구",11290760,"장위1동",288,326,8,6,38,0.0277777777777778,0.0208333333333333,35016,6741,2490,932
"261",2021,202112,"서울","성북구",11290770,"장위2동",471,526,27,23,55,0.0573248407643312,0.0488322717622081,20825,1927,1842,768
"262",2021,202112,"서울","성북구",11290780,"장위3동",4,4,0,0,0,0,0,24585,2312,3654,283
"263",2021,202112,"서울","성북구",11290810,"석관동",1123,1334,46,42,211,0.0409617097061443,0.03739982190561,20710,4406,4801,1238
"264",2021,202112,"서울","송파구",11710510,"풍납1동",232,286,15,12,54,0.0646551724137931,0.0517241379310345,17469,1415,2313,1315
"265",2021,202112,"서울","송파구",11710531,"거여1동",230,279,10,3,49,0.0434782608695652,0.0130434782608696,24733,1667,2056,732
"266",2021,202112,"서울","송파구",11710532,"거여2동",309,415,12,11,106,0.0388349514563107,0.0355987055016181,35483,2322,2725,242
"267",2021,202112,"서울","송파구",11710540,"마천1동",514,593,19,19,79,0.0369649805447471,0.0369649805447471,32881,2109,2710,1408
"268",2021,202112,"서울","송파구",11710550,"마천2동",496,572,16,10,76,0.032258064516129,0.0201612903225806,21198,2133,2732,1439
"269",2021,202112,"서울","송파구",11710561,"방이1동",1001,1244,43,43,243,0.042957042957043,0.042957042957043,31532,2141,2617,712
"270",2021,202112,"서울","송파구",11710562,"방이2동",2428,2927,105,101,499,0.0432454695222405,0.0415980230642504,33769,6303,6002,1518
"271",2021,202112,"서울","송파구",11710566,"오륜동",2154,2709,104,96,555,0.0482822655524605,0.0445682451253482,5703,1820,2227,151
"272",2021,202112,"서울","송파구",11710570,"오금동",814,941,30,28,127,0.0368550368550369,0.0343980343980344,23427,4937,5996,1427
"273",2021,202112,"서울","송파구",11710580,"송파1동",1815,2130,85,76,315,0.046831955922865,0.0418732782369146,30603,4359,5282,1646
"274",2021,202112,"서울","송파구",11710590,"송파2동",72,87,5,3,15,0.0694444444444444,0.0416666666666667,36383,2344,3833,479
"275",2021,202112,"서울","송파구",11710600,"석촌동",1425,1720,85,63,295,0.0596491228070175,0.0442105263157895,33862,5358,6269,2224
"276",2021,202112,"서울","송파구",11710610,"삼전동",1118,1340,48,36,222,0.0429338103756708,0.0322003577817531,32311,5018,6135,1962
"277",2021,202112,"서울","송파구",11710620,"가락본동",2185,2755,119,105,570,0.0544622425629291,0.0480549199084668,23472,3954,4800,1074
"278",2021,202112,"서울","송파구",11710631,"가락1동",496,524,8,4,28,0.0161290322580645,0.00806451612903226,20422,5806,6542,58
"279",2021,202112,"서울","송파구",11710632,"가락2동",500,619,18,14,119,0.036,0.028,33756,4201,4992,1054
"280",2021,202112,"서울","송파구",11710641,"문정1동",761,926,47,38,165,0.0617608409986859,0.049934296977661,36068,2863,3538,842
"281",2021,202112,"서울","송파구",11710642,"문정2동",2370,3069,199,147,699,0.0839662447257384,0.0620253164556962,13215,6309,6830,54
"282",2021,202112,"서울","송파구",11710646,"장지동",374,453,14,15,79,0.0374331550802139,0.0401069518716578,21674,4416,5128,933
"283",2021,202112,"서울","송파구",11710647,"위례동",18,21,3,3,3,0.166666666666667,0.166666666666667,15375,13142,4566,310
"284",2021,202112,"서울","송파구",11710650,"잠실본동",2974,3734,136,122,760,0.0457296570275723,0.0410221923335575,30254,5321,5841,1892
"285",2021,202112,"서울","송파구",11710690,"잠실4동",58,66,1,0,8,0.0172413793103448,0,13703,2432,2689,13
"286",2021,202112,"서울","송파구",11710710,"잠실6동",1315,1775,37,57,460,0.0281368821292776,0.0433460076045627,6059,2075,2406,43
"287",2021,202112,"서울","양천구",11470510,"목1동",756,994,41,34,238,0.0542328042328042,0.044973544973545,21903,3332,4142,260
"288",2021,202112,"서울","양천구",11470520,"목2동",451,511,20,17,60,0.0443458980044346,0.0376940133037694,29261,4189,4662,1339
"289",2021,202112,"서울","양천구",11470530,"목3동",984,1245,46,41,261,0.0467479674796748,0.0416666666666667,41466,3158,3773,955
"290",2021,202112,"서울","양천구",11470540,"목4동",604,713,35,29,109,0.0579470198675497,0.0480132450331126,44814,2987,3471,1119
"291",2021,202112,"서울","양천구",11470550,"목5동",996,1577,28,43,581,0.0281124497991968,0.0431726907630522,22822,4077,5024,67
"292",2021,202112,"서울","양천구",11470560,"신월1동",1124,1206,56,48,82,0.0498220640569395,0.0427046263345196,31835,2377,2734,1338
"293",2021,202112,"서울","양천구",11470570,"신월2동",274,314,11,14,40,0.0401459854014599,0.0510948905109489,34130,2205,2776,678
"294",2021,202112,"서울","양천구",11470580,"신월3동",383,462,19,15,79,0.0496083550913838,0.0391644908616188,17669,1924,2358,629
"295",2021,202112,"서울","양천구",11470590,"신월4동",466,539,13,14,73,0.0278969957081545,0.0300429184549356,34638,1586,2001,508
"296",2021,202112,"서울","양천구",11470600,"신월5동",329,374,12,16,45,0.0364741641337386,0.0486322188449848,21377,1849,2204,663
"297",2021,202112,"서울","양천구",11470610,"신월6동",173,198,5,6,25,0.0289017341040462,0.0346820809248555,34012,1599,1493,152
"298",2021,202112,"서울","양천구",11470611,"신월7동",469,567,27,22,98,0.0575692963752665,0.046908315565032,16737,2220,2861,721
"299",2021,202112,"서울","양천구",11470620,"신정1동",739,903,39,28,164,0.0527740189445196,0.0378890392422192,29267,2381,2875,223
"300",2021,202112,"서울","양천구",11470630,"신정2동",492,609,33,19,117,0.0670731707317073,0.0386178861788618,37685,2035,2421,300
"301",2021,202112,"서울","양천구",11470640,"신정3동",112,168,7,5,56,0.0625,0.0446428571428571,18375,8459,5231,577
"302",2021,202112,"서울","양천구",11470650,"신정4동",1663,2046,95,76,383,0.0571256764882742,0.0457005411906194,33013,4549,5196,1979
"303",2021,202112,"서울","양천구",11470680,"신정7동",24,24,0,0,0,0,0,24108,3300,4019,129
"304",2021,202112,"서울","영등포구",11560515,"영등포본동",392,501,18,20,109,0.0459183673469388,0.0510204081632653,22698,2899,3027,491
"305",2021,202112,"서울","영등포구",11560535,"영등포동",2976,3694,111,110,718,0.0372983870967742,0.0369623655913979,23731,8085,6648,365
"306",2021,202112,"서울","영등포구",11560540,"여의동",5032,6191,197,156,1159,0.0391494435612083,0.0310015898251192,3979,3837,4579,273
"307",2021,202112,"서울","영등포구",11560550,"당산1동",1929,2249,70,73,320,0.0362882322446864,0.0378434421980301,27531,3591,3940,403
"308",2021,202112,"서울","영등포구",11560560,"당산2동",1195,1540,57,52,345,0.0476987447698745,0.0435146443514644,24459,6580,6517,458
"309",2021,202112,"서울","영등포구",11560585,"도림동",512,669,19,19,157,0.037109375,0.037109375,22276,2632,3007,697
"310",2021,202112,"서울","영등포구",11560605,"문래동",1422,1633,63,43,211,0.0443037974683544,0.030239099859353,22021,3646,4137,328
"311",2021,202112,"서울","영등포구",11560610,"양평1동",421,526,22,18,105,0.0522565320665083,0.0427553444180523,21008,4037,3205,326
"312",2021,202112,"서울","영등포구",11560620,"양평2동",1059,1291,51,44,232,0.0481586402266289,0.0415486307837583,7500,3529,3600,434
"313",2021,202112,"서울","영등포구",11560630,"신길1동",693,794,25,28,101,0.0360750360750361,0.0404040404040404,28417,3389,3296,871
"314",2021,202112,"서울","영등포구",11560650,"신길3동",223,260,19,15,37,0.0852017937219731,0.0672645739910314,33798,2100,2321,506
"315",2021,202112,"서울","영등포구",11560660,"신길4동",122,135,3,5,13,0.0245901639344262,0.040983606557377,34445,1666,1370,211
"316",2021,202112,"서울","영등포구",11560670,"신길5동",250,295,12,15,45,0.048,0.06,24896,1282,1745,664
"317",2021,202112,"서울","영등포구",11560680,"신길6동",426,487,14,19,61,0.0328638497652582,0.0446009389671361,30568,4100,2980,535
"318",2021,202112,"서울","영등포구",11560690,"신길7동",301,367,18,17,66,0.0598006644518272,0.0564784053156146,31497,3420,3698,279
"319",2021,202112,"서울","영등포구",11560700,"대림1동",443,529,23,19,86,0.0519187358916479,0.0428893905191874,34831,1658,1919,1112
"320",2021,202112,"서울","영등포구",11560710,"대림2동",987,1019,55,48,32,0.0557244174265451,0.0486322188449848,33022,1635,2044,1637
"321",2021,202112,"서울","영등포구",11560720,"대림3동",1590,1729,81,71,139,0.0509433962264151,0.0446540880503145,27238,2479,3075,1265
"322",2021,202112,"서울","용산구",11170510,"후암동",744,805,22,25,61,0.0295698924731183,0.0336021505376344,20126,2070,2578,753
"323",2021,202112,"서울","용산구",11170520,"용산2가동",591,623,37,24,32,0.0626057529610829,0.0406091370558376,5497,1227,1536,405
"324",2021,202112,"서울","용산구",11170530,"남영동",1363,1659,44,33,296,0.0322817314746882,0.0242112986060161,6576,1777,1714,265
"325",2021,202112,"서울","용산구",11170555,"청파동",1160,1401,54,40,241,0.046551724137931,0.0344827586206897,22307,3405,3490,922
"326",2021,202112,"서울","용산구",11170560,"원효로1동",465,509,15,14,44,0.032258064516129,0.0301075268817204,28097,3177,3275,434
"327",2021,202112,"서울","용산구",11170570,"원효로2동",853,951,16,26,98,0.018757327080891,0.0304806565064478,19542,1863,2097,273
"328",2021,202112,"서울","용산구",11170580,"효창동",155,171,5,5,16,0.032258064516129,0.032258064516129,23082,1612,1747,343
"329",2021,202112,"서울","용산구",11170590,"용문동",685,796,31,31,111,0.0452554744525547,0.0452554744525547,42804,1634,2019,383
"330",2021,202112,"서울","용산구",11170625,"한강로동",2495,2948,139,103,453,0.0557114228456914,0.0412825651302605,8073,5600,3927,457
"331",2021,202112,"서울","용산구",11170630,"이촌1동",418,470,5,6,52,0.0119617224880383,0.0143540669856459,9312,2574,4575,74
"332",2021,202112,"서울","용산구",11170640,"이촌2동",85,101,2,4,16,0.0235294117647059,0.0470588235294118,6864,1133,1491,59
"333",2021,202112,"서울","용산구",11170650,"이태원1동",4857,5217,227,250,360,0.0467366687255508,0.0514721021206506,14256,1248,1360,455
"334",2021,202112,"서울","용산구",11170660,"이태원2동",882,937,36,37,55,0.0408163265306122,0.0419501133786848,12330,1404,1492,691
"335",2021,202112,"서울","용산구",11170685,"한남동",1829,1999,68,65,170,0.0371787862219792,0.0355385456533625,7622,3144,3593,1272
"336",2021,202112,"서울","용산구",11170690,"서빙고동",235,247,4,4,12,0.0170212765957447,0.0170212765957447,4969,2185,2248,242
"337",2021,202112,"서울","용산구",11170700,"보광동",330,407,8,12,77,0.0242424242424242,0.0363636363636364,20715,1958,2430,406
"338",2021,202112,"서울","은평구",11380510,"녹번동",638,741,23,26,103,0.0360501567398119,0.0407523510971787,20762,5312,5725,1549
"339",2021,202112,"서울","은평구",11380520,"불광1동",416,470,10,13,54,0.0240384615384615,0.03125,12389,4679,5525,971
"340",2021,202112,"서울","은평구",11380530,"불광2동",1250,1420,45,45,170,0.036,0.036,20143,3529,4261,2088
"341",2021,202112,"서울","은평구",11380551,"갈현1동",1647,2031,82,78,384,0.0497874924104432,0.0473588342440801,22760,2581,3741,1691
"342",2021,202112,"서울","은평구",11380552,"갈현2동",872,1076,65,55,204,0.0745412844036697,0.0630733944954128,29736,3600,4118,1645
"343",2021,202112,"서울","은평구",11380560,"구산동",593,683,35,30,90,0.0590219224283305,0.0505902192242833,23525,4241,4363,1475
"344",2021,202112,"서울","은평구",11380570,"대조동",1437,1686,87,65,249,0.0605427974947808,0.0452331245650661,32005,4320,4608,1685
"345",2021,202112,"서울","은평구",11380580,"응암1동",759,970,47,40,211,0.0619235836627141,0.0527009222661397,27739,6364,4239,899
"346",2021,202112,"서울","은평구",11380590,"응암2동",79,91,3,2,12,0.0379746835443038,0.0253164556962025,36035,3553,3322,352
"347",2021,202112,"서울","은평구",11380600,"응암3동",1218,1383,67,51,165,0.055008210180624,0.041871921182266,39106,3250,3832,1208
"348",2021,202112,"서울","은평구",11380625,"역촌동",869,1003,53,35,134,0.0609896432681243,0.0402761795166858,39441,5845,6630,2380
"349",2021,202112,"서울","은평구",11380631,"신사1동",360,461,16,18,101,0.0444444444444444,0.05,32418,3363,3712,1137
"350",2021,202112,"서울","은평구",11380632,"신사2동",286,326,12,10,40,0.041958041958042,0.034965034965035,20330,2395,2819,825
"351",2021,202112,"서울","은평구",11380640,"증산동",494,544,18,16,50,0.0364372469635627,0.0323886639676113,18560,1758,2071,691
"352",2021,202112,"서울","은평구",11380650,"수색동",85,93,0,0,8,0,0,9885,2803,1266,183
"353",2021,202112,"서울","은평구",11380690,"진관동",134,224,14,11,90,0.104477611940299,0.082089552238806,4858,5676,6719,253
"354",2021,202112,"서울","종로구",11110515,"청운효자동",628,646,35,26,18,0.0557324840764331,0.0414012738853503,4738,NA,NA,682
"355",2021,202112,"서울","종로구",11110530,"사직동",3991,4536,135,121,545,0.0338261087446755,0.0303182159859684,7834,NA,NA,358
"356",2021,202112,"서울","종로구",11110540,"삼청동",611,683,17,19,72,0.027823240589198,0.0310965630114566,1838,NA,NA,170
"357",2021,202112,"서울","종로구",11110550,"부암동",330,342,8,9,12,0.0242424242424242,0.0272727272727273,4309,NA,NA,606
"358",2021,202112,"서울","종로구",11110560,"평창동",272,312,7,6,40,0.0257352941176471,0.0220588235294118,2066,NA,NA,1624
"359",2021,202112,"서울","종로구",11110570,"무악동",83,107,4,5,24,0.0481927710843374,0.0602409638554217,23047,NA,NA,45
"360",2021,202112,"서울","종로구",11110580,"교남동",823,1009,21,19,186,0.0255164034021871,0.023086269744836,29151,NA,NA,123
"361",2021,202112,"서울","종로구",11110600,"가회동",924,1082,44,28,158,0.0476190476190476,0.0303030303030303,7767,NA,NA,291
"362",2021,202112,"서울","종로구",11110615,"종로1.2.3.4가동",11612,13527,349,381,1915,0.0300551153978643,0.0328108852910782,3657,NA,NA,577
"363",2021,202112,"서울","종로구",11110630,"종로5.6가동",1561,1784,54,51,223,0.0345932094811019,0.0326713645099295,9127,NA,NA,436
"364",2021,202112,"서울","종로구",11110640,"이화동",670,795,23,29,125,0.0343283582089552,0.0432835820895522,9878,NA,NA,441
"365",2021,202112,"서울","종로구",11110650,"혜화동",2717,3333,83,93,616,0.0305483989694516,0.0342289289657711,16929,NA,NA,902
"366",2021,202112,"서울","종로구",11110670,"창신1동",720,843,27,38,123,0.0375,0.0527777777777778,18165,NA,NA,157
"367",2021,202112,"서울","종로구",11110680,"창신2동",453,490,20,20,37,0.0441501103752759,0.0441501103752759,34812,NA,NA,229
"368",2021,202112,"서울","종로구",11110690,"창신3동",39,47,1,2,8,0.0256410256410256,0.0512820512820513,29274,NA,NA,54
"369",2021,202112,"서울","종로구",11110700,"숭인1동",61,69,4,2,8,0.0655737704918033,0.0327868852459016,26548,NA,NA,166
"370",2021,202112,"서울","종로구",11110710,"숭인2동",476,530,14,14,54,0.0294117647058824,0.0294117647058824,29071,NA,NA,326
"371",2021,202112,"서울","중구",11140520,"소공동",7224,9358,198,250,2134,0.0274086378737542,0.0346068660022148,3544,715,514,150
"372",2021,202112,"서울","중구",11140540,"회현동",1936,2428,54,56,492,0.0278925619834711,0.0289256198347107,6467,697,765,192
"373",2021,202112,"서울","중구",11140550,"명동",4805,6152,105,164,1347,0.0218522372528616,0.0341311134235172,3780,630,576,292
"374",2021,202112,"서울","중구",11140570,"필동",1677,1930,49,54,253,0.0292188431723315,0.0322003577817531,4104,909,855,374
"375",2021,202112,"서울","중구",11140580,"장충동",588,619,14,13,31,0.0238095238095238,0.022108843537415,3898,981,1020,318
"376",2021,202112,"서울","중구",11140590,"광희동",3840,4672,89,132,832,0.0231770833333333,0.034375,8568,1196,1031,276
"377",2021,202112,"서울","중구",11140605,"을지로동",2293,2511,59,48,218,0.0257304840819887,0.0209332751853467,3190,557,567,133
"378",2021,202112,"서울","중구",11140615,"신당동",1350,1580,52,42,230,0.0385185185185185,0.0311111111111111,16536,1612,1549,406
"379",2021,202112,"서울","중구",11140625,"다산동",880,1072,39,32,192,0.0443181818181818,0.0363636363636364,27988,1968,2306,668
"380",2021,202112,"서울","중구",11140635,"약수동",186,214,7,4,28,0.0376344086021505,0.021505376344086,35185,2272,2549,264
"381",2021,202112,"서울","중구",11140645,"청구동",134,176,6,3,42,0.0447761194029851,0.0223880597014925,40641,1522,1885,235
"382",2021,202112,"서울","중구",11140650,"신당5동",628,705,29,21,77,0.0461783439490446,0.0334394904458599,27456,1584,1649,267
"383",2021,202112,"서울","중구",11140665,"동화동",194,230,11,9,36,0.0567010309278351,0.0463917525773196,40127,1058,1349,250
"384",2021,202112,"서울","중구",11140670,"황학동",736,808,29,25,72,0.0394021739130435,0.0339673913043478,40739,2405,2342,347
"385",2021,202112,"서울","중구",11140680,"중림동",541,630,18,19,89,0.033271719038817,0.0351201478743068,25731,1811,2169,122
"386",2021,202112,"서울","중랑구",11260520,"면목2동",1362,1540,61,61,178,0.0447870778267254,0.0447870778267254,31695,2834,3459,1019
"387",2021,202112,"서울","중랑구",11260540,"면목4동",200,213,7,8,13,0.035,0.04,22193,2921,2668,556
"388",2021,202112,"서울","중랑구",11260550,"면목5동",303,348,18,16,45,0.0594059405940594,0.0528052805280528,21281,1936,1660,481
"389",2021,202112,"서울","중랑구",11260565,"면목본동",1121,1280,46,51,159,0.0410347903657449,0.0454950936663693,40700,4615,5452,1191
"390",2021,202112,"서울","중랑구",11260570,"면목7동",715,775,28,26,60,0.0391608391608392,0.0363636363636364,18392,2788,3317,718
"391",2021,202112,"서울","중랑구",11260575,"면목3.8동",1331,1665,67,57,334,0.0503380916604057,0.0428249436513899,15432,3477,4050,853
"392",2021,202112,"서울","중랑구",11260580,"상봉1동",395,474,21,17,79,0.0531645569620253,0.0430379746835443,27489,2874,3567,549
"393",2021,202112,"서울","중랑구",11260590,"상봉2동",1434,1760,69,55,326,0.0481171548117155,0.0383542538354254,31765,4437,4029,913
"394",2021,202112,"서울","중랑구",11260600,"중화1동",268,321,13,14,53,0.0485074626865672,0.0522388059701493,30913,2619,3157,667
"395",2021,202112,"서울","중랑구",11260610,"중화2동",859,1006,35,29,147,0.0407450523864959,0.0337601862630966,25064,3464,3919,919
"396",2021,202112,"서울","중랑구",11260620,"묵1동",321,392,26,13,71,0.0809968847352025,0.0404984423676012,28863,4050,4910,1114
"397",2021,202112,"서울","중랑구",11260630,"묵2동",516,560,27,22,44,0.0523255813953488,0.0426356589147287,28278,2394,2996,882
"398",2021,202112,"서울","중랑구",11260655,"망우본동",993,1125,50,41,132,0.0503524672708963,0.0412890231621349,10716,6452,4428,1110
"399",2021,202112,"서울","중랑구",11260660,"망우3동",151,172,9,9,21,0.0596026490066225,0.0596026490066225,18150,2105,2733,850
"400",2021,202112,"서울","중랑구",11260680,"신내1동",653,825,29,31,172,0.0444104134762634,0.0474732006125574,15097,3719,4709,498
